Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Class_encoded,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Satisfaction_binary
57.0,2434.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,1
29.0,2029.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,53.0,50.0,2.0,1.0,0.0,0.0,1
33.0,248.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
28.0,1407.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,2.0,10.0,0.0,2.0,1.0,0.0,0.0,1
36.0,293.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0
8.0,508.0,4.0,5.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1
13.0,236.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0
26.0,2346.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,49.0,44.0,2.0,1.0,0.0,0.0,0
18.0,1809.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1
28.0,388.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,5.0,3.0,67.0,56.0,0.0,1.0,0.0,1.0,0
27.0,1310.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0
53.0,2466.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,2.0,5.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1
50.0,1912.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,20.0,18.0,2.0,0.0,0.0,0.0,1
31.0,2988.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0
34.0,1124.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,1
13.0,386.0,2.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,3.0,2.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
34.0,436.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,3.0,4.0,2.0,13.0,26.0,0.0,0.0,0.0,1.0,0
14.0,723.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,32.0,32.0,0.0,1.0,0.0,1.0,0
22.0,1136.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,3.0,60.0,52.0,0.0,0.0,1.0,0.0,0
22.0,1844.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,147.0,205.0,2.0,1.0,0.0,0.0,1
47.0,228.0,1.0,4.0,1.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
17.0,224.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0
26.0,3906.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,5.0,4.0,31.0,78.0,2.0,1.0,0.0,0.0,1
32.0,2537.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1
25.0,1044.0,2.0,5.0,2.0,5.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0
12.0,296.0,4.0,3.0,4.0,3.0,1.0,4.0,5.0,1.0,2.0,2.0,4.0,3.0,4.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,0
38.0,1300.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1
58.0,2402.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0
48.0,645.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1
27.0,1562.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0
44.0,338.0,3.0,3.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0,1.0,0.0,2.0,1.0,1.0,0.0,0
44.0,817.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,1
21.0,337.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
38.0,1710.0,2.0,2.0,5.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,12.0,2.0,1.0,0.0,0.0,0
17.0,965.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0
46.0,925.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1
32.0,937.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0
43.0,1903.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,0.0,21.0,2.0,1.0,0.0,0.0,1
59.0,978.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1
37.0,3355.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0
21.0,2640.0,3.0,5.0,3.0,1.0,5.0,3.0,5.0,5.0,2.0,3.0,5.0,3.0,5.0,5.0,28.0,0.0,0.0,1.0,0.0,1.0,0
19.0,551.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,1.0,4.0,5.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,0
39.0,3624.0,1.0,3.0,1.0,1.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,1
47.0,237.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,391.0,3.0,5.0,3.0,1.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0
20.0,738.0,4.0,5.0,5.0,3.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31.0,859.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,1
41.0,2652.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1
50.0,352.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,2.0,1.0,0.0,0.0,1
69.0,1491.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,3.0,2.0,24.0,12.0,0.0,1.0,0.0,1.0,0
25.0,892.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0
28.0,1189.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,29.0,18.0,2.0,0.0,0.0,0.0,0
18.0,1694.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
60.0,466.0,1.0,0.0,0.0,3.0,5.0,3.0,4.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,0
24.0,541.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,0.0,35.0,0.0,1.0,1.0,0.0,0
37.0,805.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
34.0,671.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,8.0,9.0,2.0,1.0,1.0,0.0,0
41.0,1555.0,0.0,0.0,0.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1
43.0,957.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0
56.0,3714.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1
27.0,404.0,2.0,5.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0
16.0,425.0,4.0,2.0,5.0,2.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1
16.0,512.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,12.0,17.0,1.0,0.0,0.0,0.0,0
31.0,2270.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,18.0,11.0,2.0,0.0,0.0,0.0,1
51.0,2521.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,3051.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
47.0,2862.0,1.0,1.0,5.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1
33.0,304.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,5.0,1.0,67.0,110.0,0.0,0.0,0.0,1.0,0
35.0,261.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1
39.0,895.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1
26.0,546.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,11.0,2.0,0.0,1.0,0.0,0
39.0,84.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0
9.0,1028.0,1.0,5.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0
48.0,3075.0,4.0,4.0,4.0,4.0,1.0,5.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1
39.0,1553.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1
28.0,2475.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,0
14.0,268.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
25.0,481.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,56.0,61.0,0.0,1.0,0.0,0.0,0
13.0,416.0,3.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,5.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0
26.0,259.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,9.0,10.0,0.0,0.0,1.0,0.0,0
21.0,1660.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0
37.0,2454.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
54.0,829.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,39.0,33.0,0.0,1.0,0.0,1.0,0
38.0,214.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,1.0,4.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0
57.0,159.0,3.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,5.0,4.0,1.0,83.0,82.0,0.0,1.0,0.0,1.0,0
33.0,342.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,84.0,84.0,0.0,0.0,1.0,0.0,0
27.0,436.0,1.0,0.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21.0,3.0,1.0,0.0,1.0,0.0,0
67.0,551.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,0.0,9.0,2.0,1.0,0.0,1.0,0
31.0,731.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,28.0,20.0,0.0,1.0,0.0,0.0,0
50.0,1262.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,7.0,8.0,2.0,1.0,0.0,1.0,0
28.0,516.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,54.0,42.0,2.0,0.0,0.0,0.0,0
41.0,2449.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,114.0,155.0,2.0,1.0,0.0,0.0,1
60.0,163.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0
54.0,1047.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,20.0,0.0,0.0,1.0,0.0,1.0,0
18.0,1608.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1
42.0,946.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1
65.0,236.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0
42.0,1671.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,1
54.0,1506.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,26.0,8.0,0.0,0.0,1.0,0.0,0
40.0,230.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22.0,920.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,1
60.0,1020.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1
41.0,1416.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1
18.0,770.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0,56.0,47.0,1.0,0.0,0.0,0.0,0
20.0,486.0,4.0,0.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,2.0,4.0,5.0,5.0,3.0,3.0,18.0,0.0,0.0,1.0,0.0,1
24.0,3037.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0
21.0,603.0,1.0,0.0,1.0,3.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0
63.0,447.0,4.0,5.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0
51.0,2457.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1
36.0,296.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1
53.0,2530.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,37.0,51.0,2.0,1.0,0.0,0.0,1
40.0,853.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,12.0,0.0,2.0,0.0,1.0,0.0,1
44.0,1709.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,3.0,3.0,16.0,0.0,1.0,1.0,0.0,0.0,0
67.0,1739.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0
68.0,564.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0
69.0,641.0,4.0,1.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1
46.0,3518.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1
24.0,190.0,2.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0
53.0,1846.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,1
26.0,248.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,1.0,4.0,4.0,2.0,4.0,5.0,8.0,5.0,0.0,1.0,1.0,0.0,0
30.0,602.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0
60.0,383.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,12.0,11.0,1.0,1.0,0.0,0.0,0
39.0,550.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,5.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.0,888.0,2.0,3.0,3.0,3.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0
56.0,2274.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1
47.0,2632.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0
48.0,401.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,12.0,2.0,1.0,0.0,0.0,1
34.0,1068.0,1.0,5.0,1.0,3.0,5.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0
10.0,495.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,3.0,10.0,10.0,0.0,1.0,0.0,1.0,0
61.0,289.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
44.0,676.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,107.0,132.0,0.0,0.0,0.0,0.0,1
44.0,312.0,1.0,5.0,5.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,47.0,51.0,0.0,0.0,0.0,1.0,0
23.0,534.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0
28.0,404.0,1.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0
28.0,1892.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,1.0,4.0,3.0,2.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,1.0,1
39.0,160.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1
23.0,489.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0
53.0,413.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,0.0,15.0,0.0,1.0,0.0,1.0,0
53.0,1222.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1
38.0,405.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0
11.0,2075.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,12.0,0.0,0.0,1.0,0.0,1.0,1
64.0,316.0,3.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
40.0,589.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,301.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0
48.0,1276.0,2.0,5.0,2.0,3.0,5.0,2.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,26.0,20.0,0.0,1.0,0.0,1.0,0
28.0,2330.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,99.0,105.0,2.0,0.0,0.0,0.0,1
58.0,3645.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1
69.0,431.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0
23.0,872.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,1
54.0,1222.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,12.0,9.0,0.0,1.0,0.0,1.0,0
34.0,2818.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1
25.0,530.0,3.0,0.0,2.0,1.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,0.0,1.0,0.0,0
